,pupil_timestamp,diameter_3d,model_confidence,diameter_3d_0,diameter_3d_1,time_duration,pp_time,st
6722,77335.018538,2.9632606678209044,1.0,2.9632606678209044,,30.960007000001497,1.995915999999852,Welcome_text
6723,77335.018547,,,,,30.960015999997267,1.9959249999956228,Welcome_text
6724,77335.026555,2.9632625108572146,1.0,,2.9632625108572146,30.968024000001606,2.003932999999961,Welcome_text
6725,77335.026584,2.972147847915408,1.0,2.972147847915408,,30.968053000004147,2.0039620000025025,Welcome_text
6726,77335.034645,2.95785374298572,1.0,,2.95785374298572,30.9761140000046,2.012023000002955,Welcome_text
6727,77335.034667,2.9577483395716766,1.0,2.9577483395716766,,30.976135999997496,2.012044999995851,Welcome_text
6728,77335.042611,2.943500296806917,1.0,,2.943500296806917,30.98407999999472,2.0199889999930747,Welcome_text
6729,77335.042613,2.972116309123521,1.0,2.972116309123521,,30.984081999995396,2.0199909999937518,Welcome_text
6730,77335.05071,2.9672040199144334,1.0,2.9672040199144334,,30.992178999993484,2.0280879999918398,Welcome_text
6731,77335.050727,2.9367163107862515,1.0,,2.9367163107862515,30.992195999991964,2.028104999990319,Welcome_text
6732,77335.058878,,,,,31.00034699999378,2.036255999992136,Welcome_text
6733,77335.058879,,,,,31.000348000001395,2.0362569999997504,Welcome_text
6734,77335.066654,2.9598358412929717,1.0,2.9598358412929717,,31.008122999992338,2.0440319999906933,Welcome_text
6735,77335.06673,,,,,31.008199000003515,2.04410800000187,Welcome_text
6736,77335.074637,,,,,31.01610599999549,2.052014999993844,Welcome_text
6737,77335.083304,2.94363927012923,1.0,,2.94363927012923,31.024772999997367,2.0606819999957224,Welcome_text
6738,77335.083329,,,,,31.024797999998555,2.06070699999691,Welcome_text
6739,77335.090578,2.9590868497473903,1.0,2.9590868497473903,,31.032047000000603,2.067955999998958,Welcome_text
6740,77335.09058,2.959570362421009,1.0,,2.959570362421009,31.03204900000128,2.067957999999635,Welcome_text
6741,77335.098369,,,,,31.039837999996962,2.0757469999953173,Welcome_text
6742,77335.098505,2.937230067532557,1.0,,2.937230067532557,31.039973999999347,2.0758829999977024,Welcome_text
6743,77335.106472,,,,,31.04794099999708,2.0838499999954365,Welcome_text
6744,77335.106527,,,,,31.047995999993873,2.083904999992228,Welcome_text
6745,77335.114562,2.940461973868012,1.0,,2.940461973868012,31.056031000000075,2.0919399999984307,Welcome_text
6746,77335.114589,2.948653570521753,1.0,2.948653570521753,,31.05605800000194,2.0919670000002952,Welcome_text
6747,77335.122521,,,,,31.0639899999951,2.0998989999934565,Welcome_text
6748,77335.122568,,,,,31.064037000003736,2.0999460000020918,Welcome_text
6749,77335.130426,2.939338579838144,1.0,2.939338579838144,,31.07189500000095,2.1078039999993052,target_1
6750,77335.130511,,,,,31.071979999993346,2.107888999991701,target_1
6751,77335.138574,2.942853278481504,1.0,2.942853278481504,,31.080042999994475,2.1159519999928307,target_1
6752,77335.14653700001,,,,,31.088006000005407,2.1239150000037625,target_1
6753,77335.14654,,,,,31.088008999999147,2.123917999997502,target_1
6754,77335.154533,,,,,31.09600199999113,2.1319109999894863,target_1
6755,77335.154567,2.928254574709804,1.0,,2.928254574709804,31.09603600000264,2.1319450000009965,target_1
6756,77335.162604,,,,,31.10407299999497,2.1399819999933243,target_1
6757,77335.162616,,,,,31.10408499999903,2.1399939999973867,target_1
6758,77335.170598,,,,,31.112066999994568,2.147975999992923,target_1
6759,77335.170599,,,,,31.112068000002182,2.1479770000005374,target_1
6760,77335.178539,2.918213839465265,1.0,2.918213839465265,,31.12000799999805,2.155916999996407,target_1
6761,77335.178563,2.9465895205536565,1.0,,2.9465895205536565,31.120031999991625,2.15594099998998,target_1
6762,77335.186638,2.929774200148021,1.0,2.929774200148021,,31.128106999996817,2.164015999995172,target_1
6763,77335.186725,,,,,31.12819400000444,2.1641030000027968,target_1
